3453.458955,10142631.08,10784622.79,10867794.71,11165537.32,11578671.81
3456.114286,9265459.914,10142631.08,10784622.79,10867794.71,11165537.32
3452.431159,10031634.24,9265459.914,10142631.08,10784622.79,10867794.71
3453.335,10621230.14,10031634.24,9265459.914,10142631.08,10784622.79
3487.023571,7619550.711,10621230.14,10031634.24,9265459.914,10142631.08
3487.971739,7315012.447,7619550.711,10621230.14,10031634.24,9265459.914
3492.475714,6710013.36,7315012.447,7619550.711,10621230.14,10031634.24
3498.070714,6844833.555,6710013.36,7315012.447,7619550.711,10621230.14
3500.213043,7472470.333,6844833.555,6710013.36,7315012.447,7619550.711
3509.320714,7153031.492,7472470.333,6844833.555,6710013.36,7315012.447
3534.281884,5998283.225,7153031.492,7472470.333,6844833.555,6710013.36
3603.576429,3582579.303,5998283.225,7153031.492,7472470.333,6844833.555
3736.797857,5241885.773,3582579.303,5998283.225,7153031.492,7472470.333
3730.92029,3933219.495,5241885.773,3582579.303,5998283.225,7153031.492
3731.472143,4557799.287,3933219.495,5241885.773,3582579.303,5998283.225
3731,2406262.639,4557799.287,3933219.495,5241885.773,3582579.303
3712.857857,4410614.798,2406262.639,4557799.287,3933219.495,5241885.773
3697.070714,7286452.163,4410614.798,2406262.639,4557799.287,3933219.495
3706.2,10655037.02,7286452.163,4410614.798,2406262.639,4557799.287
3717.341429,10183807.32,10655037.02,7286452.163,4410614.798,2406262.639
3713.773571,10415763.32,10183807.32,10655037.02,7286452.163,4410614.798
3708.684783,10153269.17,10415763.32,10183807.32,10655037.02,7286452.163
3707.446429,10229847.43,10153269.17,10415763.32,10183807.32,10655037.02
3709.693571,10274825.58,10229847.43,10153269.17,10415763.32,10183807.32
3710.188571,10227335.43,10274825.58,10229847.43,10153269.17,10415763.32
3709.607971,10206104.14,10227335.43,10274825.58,10229847.43,10153269.17
3711.92451,10316268.95,10206104.14,10227335.43,10274825.58,10229847.43
3717.65,10294341.39,10316268.95,10206104.14,10227335.43,10274825.58
3723.232353,9750257.028,10294341.39,10316268.95,10206104.14,10227335.43
3727.301429,8828195.594,9750257.028,10294341.39,10316268.95,10206104.14
3724.04,9757195.874,8828195.594,9750257.028,10294341.39,10316268.95
3720.918116,10032120.52,9757195.874,8828195.594,9750257.028,10294341.39
3722.526429,9871052.354,10032120.52,9757195.874,8828195.594,9750257.028
3707.877143,9017429.617,9871052.354,10032120.52,9757195.874,8828195.594
3700.23,8026113.809,9017429.617,9871052.354,10032120.52,9757195.874
3696.492029,8067812.493,8026113.809,9017429.617,9871052.354,10032120.52
3697.687857,7086505.289,8067812.493,8026113.809,9017429.617,9871052.354
3700.265217,7230550.055,7086505.289,8067812.493,8026113.809,9017429.617
3705.984286,7040736.858,7230550.055,7086505.289,8067812.493,8026113.809
3711.825714,7468492.296,7040736.858,7230550.055,7086505.289,8067812.493
3713.146429,7376223.287,7468492.296,7040736.858,7230550.055,7086505.289
3715.887681,7868369.922,7376223.287,7468492.296,7040736.858,7230550.055
3720.74403,8468278.531,7868369.922,7376223.287,7468492.296,7040736.858
3709.736429,10412752.2,8468278.531,7868369.922,7376223.287,7468492.296
3709.917143,10263313.37,10412752.2,8468278.531,7868369.922,7376223.287
3709.515714,10194299.43,10263313.37,10412752.2,8468278.531,7868369.922
3709.184783,10076377.77,10194299.43,10263313.37,10412752.2,8468278.531
